ID,ChoiceSet,Choice,Safety_BW,Reliability_BW,Comfort_BW,Ease_of_Use_BW,Convenience_BW,Efficiency_BW,Information_BW,Staff_helpfulness_BW,Affordability_BW,Accessibility_BW
1067,4,0,0,0,0,1,0,-1,0,0,0,0
1067,4,0,0,0,0,-1,0,1,0,0,0,0
1067,4,0,0,0,0,1,0,0,0,0,-1,0
1067,4,0,0,0,0,-1,0,0,0,0,1,0
1067,4,0,0,0,1,0,0,-1,0,0,0,0
1067,4,0,0,0,1,0,0,0,0,0,-1,0
1067,4,0,0,0,1,-1,0,0,0,0,0,0
1067,4,1,0,0,-1,0,0,1,0,0,0,0
1067,4,0,0,0,-1,0,0,0,0,0,1,0
1067,4,0,0,0,-1,1,0,0,0,0,0,0
1067,5,0,0,0,0,0,0,0,-1,0,0,1
1067,5,0,0,0,0,0,0,0,1,0,0,-1
1067,5,0,0,0,0,0,0,1,-1,0,0,0
1067,5,0,0,0,0,0,0,-1,1,0,0,0
1067,5,0,0,0,0,0,0,1,0,0,0,-1
1067,5,0,0,0,0,0,0,-1,0,0,0,1
1067,5,1,0,1,0,0,0,0,-1,0,0,0
1067,5,0,0,1,0,0,0,0,0,0,0,-1
1067,5,0,0,1,0,0,0,-1,0,0,0,0
1067,5,0,0,-1,0,0,0,0,1,0,0,0
1067,5,0,0,-1,0,0,0,0,0,0,0,1
1067,5,0,0,-1,0,0,0,1,0,0,0,0
1067,6,0,1,0,0,0,0,0,0,0,0,-1
1067,6,0,-1,0,0,0,0,0,0,0,0,1
1067,6,0,0,0,0,0,1,0,0,0,0,-1
1067,6,0,0,0,0,0,-1,0,0,0,0,1
1067,6,0,-1,0,0,0,1,0,0,0,0,0
1067,6,0,1,0,0,0,-1,0,0,0,0,0
1067,6,0,0,0,1,0,0,0,0,0,0,-1
1067,6,0,-1,0,1,0,0,0,0,0,0,0
1067,6,0,0,0,1,0,-1,0,0,0,0,0
1067,6,1,0,0,-1,0,0,0,0,0,0,1
1067,6,0,1,0,-1,0,0,0,0,0,0,0
1067,6,0,0,0,-1,0,1,0,0,0,0,0
1067,7,0,0,0,0,0,1,0,0,0,-1,0
1067,7,0,0,0,0,0,-1,0,0,0,1,0
1067,7,0,0,0,0,0,0,0,0,1,-1,0
1067,7,0,0,0,0,0,0,0,0,-1,1,0
1067,7,0,0,0,0,0,-1,0,0,1,0,0
1067,7,1,0,0,0,0,1,0,0,-1,0,0
1067,7,0,0,0,0,0,0,0,1,0,-1,0
1067,7,0,0,0,0,0,-1,0,1,0,0,0
1067,7,0,0,0,0,0,0,0,1,-1,0,0
1067,7,0,0,0,0,0,0,0,-1,0,1,0
1067,7,0,0,0,0,0,1,0,-1,0,0,0
1067,7,0,0,0,0,0,0,0,-1,1,0,0
1067,8,0,1,0,0,0,0,0,0,-1,0,0
1067,8,0,-1,0,0,0,0,0,0,1,0,0
1067,8,0,0,0,0,1,0,0,0,-1,0,0
1067,8,0,0,0,0,-1,0,0,0,1,0,0
1067,8,0,-1,0,0,1,0,0,0,0,0,0
1067,8,0,1,0,0,-1,0,0,0,0,0,0
1067,8,1,0,1,0,0,0,0,0,-1,0,0
1067,8,0,-1,1,0,0,0,0,0,0,0,0
1067,8,0,0,1,0,-1,0,0,0,0,0,0
1067,8,0,0,-1,0,0,0,0,0,1,0,0
1067,8,0,1,-1,0,0,0,0,0,0,0,0
1067,8,0,0,-1,0,1,0,0,0,0,0,0
1067,9,0,0,0,1,0,0,0,0,0,-1,0
1067,9,0,0,0,-1,0,0,0,0,0,1,0
1067,9,0,0,0,0,0,0,1,0,0,-1,0
1067,9,0,0,0,0,0,0,-1,0,0,1,0
1067,9,0,0,0,-1,0,0,1,0,0,0,0
1067,9,0,0,0,1,0,0,-1,0,0,0,0
1067,9,0,0,0,0,1,0,0,0,0,-1,0
1067,9,0,0,0,-1,1,0,0,0,0,0,0
1067,9,0,0,0,0,1,0,-1,0,0,0,0
1067,9,0,0,0,0,-1,0,0,0,0,1,0
1067,9,0,0,0,1,-1,0,0,0,0,0,0
1067,9,1,0,0,0,-1,0,1,0,0,0,0
1067,10,0,0,1,0,0,0,0,0,0,0,-1
1067,10,0,0,-1,0,0,0,0,0,0,0,1
1067,10,0,0,0,0,0,0,0,1,0,0,-1
1067,10,0,0,0,0,0,0,0,-1,0,0,1
1067,10,0,0,-1,0,0,0,0,1,0,0,0
1067,10,1,0,1,0,0,0,0,-1,0,0,0
1067,10,0,0,0,0,0,0,1,0,0,0,-1
1067,10,0,0,-1,0,0,0,1,0,0,0,0
1067,10,0,0,0,0,0,0,1,-1,0,0,0
1067,10,0,0,0,0,0,0,-1,0,0,0,1
1067,10,0,0,1,0,0,0,-1,0,0,0,0
1067,10,0,0,0,0,0,0,-1,1,0,0,0
1067,11,0,-1,0,1,0,0,0,0,0,0,0
1067,11,0,1,0,-1,0,0,0,0,0,0,0
1067,11,0,-1,0,0,0,0,0,0,0,0,1
1067,11,0,1,0,0,0,0,0,0,0,0,-1
1067,11,0,0,0,-1,0,0,0,0,0,0,1
1067,11,0,0,0,1,0,0,0,0,0,0,-1
1067,11,0,-1,0,0,0,1,0,0,0,0,0
1067,11,1,0,0,-1,0,1,0,0,0,0,0
1067,11,0,0,0,0,0,1,0,0,0,0,-1
1067,11,0,1,0,0,0,-1,0,0,0,0,0
1067,11,0,0,0,1,0,-1,0,0,0,0,0
1067,11,0,0,0,0,0,-1,0,0,0,0,1
1067,12,0,0,0,0,0,-1,0,1,0,0,0
1067,12,0,0,0,0,0,1,0,-1,0,0,0
1067,12,0,0,0,0,0,-1,0,0,0,1,0
1067,12,0,0,0,0,0,1,0,0,0,-1,0
1067,12,0,0,0,0,0,0,0,-1,0,1,0
1067,12,0,0,0,0,0,0,0,1,0,-1,0
1067,12,0,0,0,0,0,-1,0,0,1,0,0
1067,12,0,0,0,0,0,0,0,-1,1,0,0
1067,12,0,0,0,0,0,0,0,0,1,-1,0
1067,12,1,0,0,0,0,1,0,0,-1,0,0
1067,12,0,0,0,0,0,0,0,1,-1,0,0
1067,12,0,0,0,0,0,0,0,0,-1,1,0
1067,13,0,-1,1,0,0,0,0,0,0,0,0
1067,13,0,1,-1,0,0,0,0,0,0,0,0
1067,13,0,-1,0,0,0,0,0,0,1,0,0
1067,13,0,1,0,0,0,0,0,0,-1,0,0
1067,13,0,0,-1,0,0,0,0,0,1,0,0
1067,13,1,0,1,0,0,0,0,0,-1,0,0
1067,13,0,-1,0,0,1,0,0,0,0,0,0
1067,13,0,0,-1,0,1,0,0,0,0,0,0
1067,13,0,0,0,0,1,0,0,0,-1,0,0
1067,13,0,1,0,0,-1,0,0,0,0,0,0
1067,13,0,0,1,0,-1,0,0,0,0,0,0
1067,13,0,0,0,0,-1,0,0,0,1,0,0
1067,14,0,0,0,-1,1,0,0,0,0,0,0
1067,14,0,0,0,1,-1,0,0,0,0,0,0
1067,14,0,0,0,-1,0,0,0,0,0,1,0
1067,14,0,0,0,1,0,0,0,0,0,-1,0
1067,14,0,0,0,0,-1,0,0,0,0,1,0
1067,14,0,0,0,0,1,0,0,0,0,-1,0
1067,14,1,0,0,-1,0,0,1,0,0,0,0
1067,14,0,0,0,0,-1,0,1,0,0,0,0
1067,14,0,0,0,0,0,0,1,0,0,-1,0
1067,14,0,0,0,1,0,0,-1,0,0,0,0
1067,14,0,0,0,0,1,0,-1,0,0,0,0
1067,14,0,0,0,0,0,0,-1,0,0,1,0
1067,15,0,0,-1,0,0,0,1,0,0,0,0
1067,15,0,0,1,0,0,0,-1,0,0,0,0
1067,15,0,0,-1,0,0,0,0,0,0,0,1
1067,15,0,0,1,0,0,0,0,0,0,0,-1
1067,15,0,0,0,0,0,0,-1,0,0,0,1
1067,15,0,0,0,0,0,0,1,0,0,0,-1
1067,15,0,0,-1,0,0,0,0,1,0,0,0
1067,15,0,0,0,0,0,0,-1,1,0,0,0
1067,15,0,0,0,0,0,0,0,1,0,0,-1
1067,15,1,0,1,0,0,0,0,-1,0,0,0
1067,15,0,0,0,0,0,0,1,-1,0,0,0
1067,15,0,0,0,0,0,0,0,-1,0,0,1
1067,16,0,0,0,-1,0,1,0,0,0,0,0
1067,16,0,0,0,1,0,-1,0,0,0,0,0
1067,16,0,1,0,-1,0,0,0,0,0,0,0
1067,16,0,-1,0,1,0,0,0,0,0,0,0
1067,16,0,1,0,0,0,-1,0,0,0,0,0
1067,16,0,-1,0,0,0,1,0,0,0,0,0
1067,16,1,0,0,-1,0,0,0,0,0,0,1
1067,16,0,0,0,0,0,-1,0,0,0,0,1
1067,16,0,-1,0,0,0,0,0,0,0,0,1
1067,16,0,0,0,1,0,0,0,0,0,0,-1
1067,16,0,0,0,0,0,1,0,0,0,0,-1
1067,16,0,1,0,0,0,0,0,0,0,0,-1
1067,17,0,0,0,0,0,0,0,-1,1,0,0
1067,17,0,0,0,0,0,0,0,1,-1,0,0
1067,17,0,0,0,0,0,1,0,-1,0,0,0
1067,17,0,0,0,0,0,-1,0,1,0,0,0
1067,17,1,0,0,0,0,1,0,0,-1,0,0
1067,17,0,0,0,0,0,-1,0,0,1,0,0
1067,17,0,0,0,0,0,0,0,-1,0,1,0
1067,17,0,0,0,0,0,0,0,0,-1,1,0
1067,17,0,0,0,0,0,-1,0,0,0,1,0
1067,17,0,0,0,0,0,0,0,1,0,-1,0
1067,17,0,0,0,0,0,0,0,0,1,-1,0
1067,17,0,0,0,0,0,1,0,0,0,-1,0
1067,18,0,0,-1,0,1,0,0,0,0,0,0
1067,18,0,0,1,0,-1,0,0,0,0,0,0
1067,18,0,1,-1,0,0,0,0,0,0,0,0
1067,18,0,-1,1,0,0,0,0,0,0,0,0
1067,18,0,1,0,0,-1,0,0,0,0,0,0
1067,18,0,-1,0,0,1,0,0,0,0,0,0
1067,18,0,0,-1,0,0,0,0,0,1,0,0
1067,18,0,0,0,0,-1,0,0,0,1,0,0
1067,18,0,-1,0,0,0,0,0,0,1,0,0
1067,18,1,0,1,0,0,0,0,0,-1,0,0
1067,18,0,0,0,0,1,0,0,0,-1,0,0
1067,18,0,1,0,0,0,0,0,0,-1,0,0
1067,19,0,0,0,0,-1,0,1,0,0,0,0
1067,19,0,0,0,0,1,0,-1,0,0,0,0
1067,19,0,0,0,1,-1,0,0,0,0,0,0
1067,19,0,0,0,-1,1,0,0,0,0,0,0
1067,19,0,0,0,1,0,0,-1,0,0,0,0
1067,19,1,0,0,-1,0,0,1,0,0,0,0
1067,19,0,0,0,0,-1,0,0,0,0,1,0
1067,19,0,0,0,0,0,0,-1,0,0,1,0
1067,19,0,0,0,-1,0,0,0,0,0,1,0
1067,19,0,0,0,0,1,0,0,0,0,-1,0
1067,19,0,0,0,0,0,0,1,0,0,-1,0
1067,19,0,0,0,1,0,0,0,0,0,-1,0
1067,20,0,0,0,0,0,0,-1,1,0,0,0
1067,20,0,0,0,0,0,0,1,-1,0,0,0
1067,20,0,0,1,0,0,0,-1,0,0,0,0
1067,20,0,0,-1,0,0,0,1,0,0,0,0
1067,20,1,0,1,0,0,0,0,-1,0,0,0
1067,20,0,0,-1,0,0,0,0,1,0,0,0
1067,20,0,0,0,0,0,0,-1,0,0,0,1
1067,20,0,0,0,0,0,0,0,-1,0,0,1
1067,20,0,0,-1,0,0,0,0,0,0,0,1
1067,20,0,0,0,0,0,0,1,0,0,0,-1
1067,20,0,0,0,0,0,0,0,1,0,0,-1
1067,20,0,0,1,0,0,0,0,0,0,0,-1
1068,1,0,0,0,0,0,-1,0,0,0,0,1
1068,1,0,0,0,0,0,1,0,0,0,0,-1
1068,1,0,0,0,1,0,-1,0,0,0,0,0
1068,1,1,0,0,-1,0,1,0,0,0,0,0
1068,1,0,0,0,1,0,0,0,0,0,0,-1
1068,1,0,0,0,-1,0,0,0,0,0,0,1
1068,1,0,1,0,0,0,-1,0,0,0,0,0
1068,1,0,1,0,0,0,0,0,0,0,0,-1
1068,1,0,1,0,-1,0,0,0,0,0,0,0
1068,1,0,-1,0,0,0,1,0,0,0,0,0
1068,1,0,-1,0,0,0,0,0,0,0,0,1
1068,1,0,-1,0,1,0,0,0,0,0,0,0
1068,2,0,0,0,0,0,0,0,0,-1,1,0
1068,2,1,0,0,0,0,0,0,0,1,-1,0
1068,2,0,0,0,0,0,0,0,1,-1,0,0
1068,2,0,0,0,0,0,0,0,-1,1,0,0
1068,2,0,0,0,0,0,0,0,1,0,-1,0
1068,2,0,0,0,0,0,0,0,-1,0,1,0
1068,2,0,0,0,0,0,1,0,0,-1,0,0
1068,2,0,0,0,0,0,1,0,0,0,-1,0
1068,2,0,0,0,0,0,1,0,-1,0,0,0
1068,2,0,0,0,0,0,-1,0,0,1,0,0
1068,2,0,0,0,0,0,-1,0,0,0,1,0
1068,2,0,0,0,0,0,-1,0,1,0,0,0
1068,3,0,0,0,0,-1,0,0,0,1,0,0
1068,3,1,0,0,0,1,0,0,0,-1,0,0
1068,3,0,0,1,0,-1,0,0,0,0,0,0
1068,3,0,0,-1,0,1,0,0,0,0,0,0
1068,3,0,0,1,0,0,0,0,0,-1,0,0
1068,3,0,0,-1,0,0,0,0,0,1,0,0
1068,3,0,1,0,0,-1,0,0,0,0,0,0
1068,3,0,1,0,0,0,0,0,0,-1,0,0
1068,3,0,1,-1,0,0,0,0,0,0,0,0
1068,3,0,-1,0,0,1,0,0,0,0,0,0
1068,3,0,-1,0,0,0,0,0,0,1,0,0
1068,3,0,-1,1,0,0,0,0,0,0,0,0
1068,4,0,0,0,0,0,0,-1,0,0,1,0
1068,4,0,0,0,0,0,0,1,0,0,-1,0
1068,4,0,0,0,0,1,0,-1,0,0,0,0
1068,4,0,0,0,0,-1,0,1,0,0,0,0
1068,4,0,0,0,0,1,0,0,0,0,-1,0
1068,4,0,0,0,0,-1,0,0,0,0,1,0
1068,4,0,0,0,1,0,0,-1,0,0,0,0
1068,4,0,0,0,1,0,0,0,0,0,-1,0
1068,4,0,0,0,1,-1,0,0,0,0,0,0
1068,4,0,0,0,-1,0,0,1,0,0,0,0
1068,4,0,0,0,-1,0,0,0,0,0,1,0
1068,4,1,0,0,-1,1,0,0,0,0,0,0
1068,5,0,0,0,0,0,0,0,-1,0,0,1
1068,5,0,0,0,0,0,0,0,1,0,0,-1
1068,5,0,0,0,0,0,0,1,-1,0,0,0
1068,5,0,0,0,0,0,0,-1,1,0,0,0
1068,5,0,0,0,0,0,0,1,0,0,0,-1
1068,5,0,0,0,0,0,0,-1,0,0,0,1
1068,5,0,0,1,0,0,0,0,-1,0,0,0
1068,5,1,0,1,0,0,0,0,0,0,0,-1
1068,5,0,0,1,0,0,0,-1,0,0,0,0
1068,5,0,0,-1,0,0,0,0,1,0,0,0
1068,5,0,0,-1,0,0,0,0,0,0,0,1
1068,5,0,0,-1,0,0,0,1,0,0,0,0
1068,6,0,1,0,0,0,0,0,0,0,0,-1
1068,6,0,-1,0,0,0,0,0,0,0,0,1
1068,6,1,0,0,0,0,1,0,0,0,0,-1
1068,6,0,0,0,0,0,-1,0,0,0,0,1
1068,6,0,-1,0,0,0,1,0,0,0,0,0
1068,6,0,1,0,0,0,-1,0,0,0,0,0
1068,6,0,0,0,1,0,0,0,0,0,0,-1
1068,6,0,-1,0,1,0,0,0,0,0,0,0
1068,6,0,0,0,1,0,-1,0,0,0,0,0
1068,6,0,0,0,-1,0,0,0,0,0,0,1
1068,6,0,1,0,-1,0,0,0,0,0,0,0
1068,6,0,0,0,-1,0,1,0,0,0,0,0
1068,7,0,0,0,0,0,1,0,0,0,-1,0
1068,7,0,0,0,0,0,-1,0,0,0,1,0
1068,7,0,0,0,0,0,0,0,0,1,-1,0
1068,7,0,0,0,0,0,0,0,0,-1,1,0
1068,7,0,0,0,0,0,-1,0,0,1,0,0
1068,7,0,0,0,0,0,1,0,0,-1,0,0
1068,7,0,0,0,0,0,0,0,1,0,-1,0
1068,7,0,0,0,0,0,-1,0,1,0,0,0
1068,7,0,0,0,0,0,0,0,1,-1,0,0
1068,7,0,0,0,0,0,0,0,-1,0,1,0
1068,7,1,0,0,0,0,1,0,-1,0,0,0
1068,7,0,0,0,0,0,0,0,-1,1,0,0
1068,8,0,1,0,0,0,0,0,0,-1,0,0
1068,8,0,-1,0,0,0,0,0,0,1,0,0
1068,8,1,0,0,0,1,0,0,0,-1,0,0
1068,8,0,0,0,0,-1,0,0,0,1,0,0
1068,8,0,-1,0,0,1,0,0,0,0,0,0
1068,8,0,1,0,0,-1,0,0,0,0,0,0
1068,8,0,0,1,0,0,0,0,0,-1,0,0
1068,8,0,-1,1,0,0,0,0,0,0,0,0
1068,8,0,0,1,0,-1,0,0,0,0,0,0
1068,8,0,0,-1,0,0,0,0,0,1,0,0
1068,8,0,1,-1,0,0,0,0,0,0,0,0
1068,8,0,0,-1,0,1,0,0,0,0,0,0
1068,9,0,0,0,1,0,0,0,0,0,-1,0
1068,9,0,0,0,-1,0,0,0,0,0,1,0
1068,9,0,0,0,0,0,0,1,0,0,-1,0
1068,9,0,0,0,0,0,0,-1,0,0,1,0
1068,9,0,0,0,-1,0,0,1,0,0,0,0
1068,9,0,0,0,1,0,0,-1,0,0,0,0
1068,9,1,0,0,0,1,0,0,0,0,-1,0
1068,9,0,0,0,-1,1,0,0,0,0,0,0
1068,9,0,0,0,0,1,0,-1,0,0,0,0
1068,9,0,0,0,0,-1,0,0,0,0,1,0
1068,9,0,0,0,1,-1,0,0,0,0,0,0
1068,9,0,0,0,0,-1,0,1,0,0,0,0
1068,10,1,0,1,0,0,0,0,0,0,0,-1
1068,10,0,0,-1,0,0,0,0,0,0,0,1
1068,10,0,0,0,0,0,0,0,1,0,0,-1
1068,10,0,0,0,0,0,0,0,-1,0,0,1
1068,10,0,0,-1,0,0,0,0,1,0,0,0
1068,10,0,0,1,0,0,0,0,-1,0,0,0
1068,10,0,0,0,0,0,0,1,0,0,0,-1
1068,10,0,0,-1,0,0,0,1,0,0,0,0
1068,10,0,0,0,0,0,0,1,-1,0,0,0
1068,10,0,0,0,0,0,0,-1,0,0,0,1
1068,10,0,0,1,0,0,0,-1,0,0,0,0
1068,10,0,0,0,0,0,0,-1,1,0,0,0
1068,11,0,-1,0,1,0,0,0,0,0,0,0
1068,11,0,1,0,-1,0,0,0,0,0,0,0
1068,11,0,-1,0,0,0,0,0,0,0,0,1
1068,11,0,1,0,0,0,0,0,0,0,0,-1
1068,11,0,0,0,-1,0,0,0,0,0,0,1
1068,11,0,0,0,1,0,0,0,0,0,0,-1
1068,11,0,-1,0,0,0,1,0,0,0,0,0
1068,11,1,0,0,-1,0,1,0,0,0,0,0
1068,11,0,0,0,0,0,1,0,0,0,0,-1
1068,11,0,1,0,0,0,-1,0,0,0,0,0
1068,11,0,0,0,1,0,-1,0,0,0,0,0
1068,11,0,0,0,0,0,-1,0,0,0,0,1
1068,12,0,0,0,0,0,-1,0,1,0,0,0
1068,12,0,0,0,0,0,1,0,-1,0,0,0
1068,12,0,0,0,0,0,-1,0,0,0,1,0
1068,12,1,0,0,0,0,1,0,0,0,-1,0
1068,12,0,0,0,0,0,0,0,-1,0,1,0
1068,12,0,0,0,0,0,0,0,1,0,-1,0
1068,12,0,0,0,0,0,-1,0,0,1,0,0
1068,12,0,0,0,0,0,0,0,-1,1,0,0
1068,12,0,0,0,0,0,0,0,0,1,-1,0
1068,12,0,0,0,0,0,1,0,0,-1,0,0
1068,12,0,0,0,0,0,0,0,1,-1,0,0
1068,12,0,0,0,0,0,0,0,0,-1,1,0
1068,13,0,-1,1,0,0,0,0,0,0,0,0
1068,13,0,1,-1,0,0,0,0,0,0,0,0
1068,13,0,-1,0,0,0,0,0,0,1,0,0
1068,13,0,1,0,0,0,0,0,0,-1,0,0
1068,13,0,0,-1,0,0,0,0,0,1,0,0
1068,13,1,0,1,0,0,0,0,0,-1,0,0
1068,13,0,-1,0,0,1,0,0,0,0,0,0
1068,13,0,0,-1,0,1,0,0,0,0,0,0
1068,13,0,0,0,0,1,0,0,0,-1,0,0
1068,13,0,1,0,0,-1,0,0,0,0,0,0
1068,13,0,0,1,0,-1,0,0,0,0,0,0
1068,13,0,0,0,0,-1,0,0,0,1,0,0
1068,14,1,0,0,-1,1,0,0,0,0,0,0
1068,14,0,0,0,1,-1,0,0,0,0,0,0
1068,14,0,0,0,-1,0,0,0,0,0,1,0
1068,14,0,0,0,1,0,0,0,0,0,-1,0
1068,14,0,0,0,0,-1,0,0,0,0,1,0
1068,14,0,0,0,0,1,0,0,0,0,-1,0
1068,14,0,0,0,-1,0,0,1,0,0,0,0
1068,14,0,0,0,0,-1,0,1,0,0,0,0
1068,14,0,0,0,0,0,0,1,0,0,-1,0
1068,14,0,0,0,1,0,0,-1,0,0,0,0
1068,14,0,0,0,0,1,0,-1,0,0,0,0
1068,14,0,0,0,0,0,0,-1,0,0,1,0
1068,15,0,0,-1,0,0,0,1,0,0,0,0
1068,15,0,0,1,0,0,0,-1,0,0,0,0
1068,15,0,0,-1,0,0,0,0,0,0,0,1
1068,15,1,0,1,0,0,0,0,0,0,0,-1
1068,15,0,0,0,0,0,0,-1,0,0,0,1
1068,15,0,0,0,0,0,0,1,0,0,0,-1
1068,15,0,0,-1,0,0,0,0,1,0,0,0
1068,15,0,0,0,0,0,0,-1,1,0,0,0
1068,15,0,0,0,0,0,0,0,1,0,0,-1
1068,15,0,0,1,0,0,0,0,-1,0,0,0
1068,15,0,0,0,0,0,0,1,-1,0,0,0
1068,15,0,0,0,0,0,0,0,-1,0,0,1
1068,16,0,0,0,-1,0,1,0,0,0,0,0
1068,16,0,0,0,1,0,-1,0,0,0,0,0
1068,16,0,1,0,-1,0,0,0,0,0,0,0
1068,16,0,-1,0,1,0,0,0,0,0,0,0
1068,16,0,1,0,0,0,-1,0,0,0,0,0
1068,16,0,-1,0,0,0,1,0,0,0,0,0
1068,16,0,0,0,-1,0,0,0,0,0,0,1
1068,16,0,0,0,0,0,-1,0,0,0,0,1
1068,16,0,-1,0,0,0,0,0,0,0,0,1
1068,16,0,0,0,1,0,0,0,0,0,0,-1
1068,16,1,0,0,0,0,1,0,0,0,0,-1
1068,16,0,1,0,0,0,0,0,0,0,0,-1
1068,17,0,0,0,0,0,0,0,-1,1,0,0
1068,17,0,0,0,0,0,0,0,1,-1,0,0
1068,17,0,0,0,0,0,1,0,-1,0,0,0
1068,17,0,0,0,0,0,-1,0,1,0,0,0
1068,17,0,0,0,0,0,1,0,0,-1,0,0
1068,17,0,0,0,0,0,-1,0,0,1,0,0
1068,17,0,0,0,0,0,0,0,-1,0,1,0
1068,17,0,0,0,0,0,0,0,0,-1,1,0
1068,17,0,0,0,0,0,-1,0,0,0,1,0
1068,17,0,0,0,0,0,0,0,1,0,-1,0
1068,17,0,0,0,0,0,0,0,0,1,-1,0
1068,17,1,0,0,0,0,1,0,0,0,-1,0
1068,18,0,0,-1,0,1,0,0,0,0,0,0
1068,18,0,0,1,0,-1,0,0,0,0,0,0
1068,18,0,1,-1,0,0,0,0,0,0,0,0
1068,18,0,-1,1,0,0,0,0,0,0,0,0
1068,18,0,1,0,0,-1,0,0,0,0,0,0
1068,18,0,-1,0,0,1,0,0,0,0,0,0
1068,18,0,0,-1,0,0,0,0,0,1,0,0
1068,18,0,0,0,0,-1,0,0,0,1,0,0
1068,18,0,-1,0,0,0,0,0,0,1,0,0
1068,18,1,0,1,0,0,0,0,0,-1,0,0
1068,18,0,0,0,0,1,0,0,0,-1,0,0
1068,18,0,1,0,0,0,0,0,0,-1,0,0
1068,19,0,0,0,0,-1,0,1,0,0,0,0
1068,19,0,0,0,0,1,0,-1,0,0,0,0
1068,19,0,0,0,1,-1,0,0,0,0,0,0
1068,19,0,0,0,-1,1,0,0,0,0,0,0
1068,19,0,0,0,1,0,0,-1,0,0,0,0
1068,19,0,0,0,-1,0,0,1,0,0,0,0
1068,19,0,0,0,0,-1,0,0,0,0,1,0
1068,19,0,0,0,0,0,0,-1,0,0,1,0
1068,19,0,0,0,-1,0,0,0,0,0,1,0
1068,19,1,0,0,0,1,0,0,0,0,-1,0
1068,19,0,0,0,0,0,0,1,0,0,-1,0
1068,19,0,0,0,1,0,0,0,0,0,-1,0
1068,20,0,0,0,0,0,0,-1,1,0,0,0
1068,20,0,0,0,0,0,0,1,-1,0,0,0
1068,20,0,0,1,0,0,0,-1,0,0,0,0
1068,20,0,0,-1,0,0,0,1,0,0,0,0
1068,20,0,0,1,0,0,0,0,-1,0,0,0
1068,20,0,0,-1,0,0,0,0,1,0,0,0
1068,20,0,0,0,0,0,0,-1,0,0,0,1
1068,20,0,0,0,0,0,0,0,-1,0,0,1
1068,20,0,0,-1,0,0,0,0,0,0,0,1
1068,20,0,0,0,0,0,0,1,0,0,0,-1
1068,20,0,0,0,0,0,0,0,1,0,0,-1
1068,20,1,0,1,0,0,0,0,0,0,0,-1
1069,1,0,0,0,0,0,-1,0,0,0,0,1
1069,1,0,0,0,0,0,1,0,0,0,0,-1
1069,1,0,0,0,1,0,-1,0,0,0,0,0
1069,1,1,0,0,-1,0,1,0,0,0,0,0
1069,1,0,0,0,1,0,0,0,0,0,0,-1
1069,1,0,0,0,-1,0,0,0,0,0,0,1
1069,1,0,1,0,0,0,-1,0,0,0,0,0
1069,1,0,1,0,0,0,0,0,0,0,0,-1
1069,1,0,1,0,-1,0,0,0,0,0,0,0
1069,1,0,-1,0,0,0,1,0,0,0,0,0
1069,1,0,-1,0,0,0,0,0,0,0,0,1
1069,1,0,-1,0,1,0,0,0,0,0,0,0
1069,2,1,0,0,0,0,0,0,0,-1,1,0
1069,2,0,0,0,0,0,0,0,0,1,-1,0
1069,2,0,0,0,0,0,0,0,1,-1,0,0
1069,2,0,0,0,0,0,0,0,-1,1,0,0
1069,2,0,0,0,0,0,0,0,1,0,-1,0
1069,2,0,0,0,0,0,0,0,-1,0,1,0
1069,2,0,0,0,0,0,1,0,0,-1,0,0
1069,2,0,0,0,0,0,1,0,0,0,-1,0
1069,2,0,0,0,0,0,1,0,-1,0,0,0
1069,2,0,0,0,0,0,-1,0,0,1,0,0
1069,2,0,0,0,0,0,-1,0,0,0,1,0
1069,2,0,0,0,0,0,-1,0,1,0,0,0
1069,3,0,0,0,0,-1,0,0,0,1,0,0
1069,3,0,0,0,0,1,0,0,0,-1,0,0
1069,3,0,0,1,0,-1,0,0,0,0,0,0
1069,3,0,0,-1,0,1,0,0,0,0,0,0
1069,3,1,0,1,0,0,0,0,0,-1,0,0
1069,3,0,0,-1,0,0,0,0,0,1,0,0
1069,3,0,1,0,0,-1,0,0,0,0,0,0
1069,3,0,1,0,0,0,0,0,0,-1,0,0
1069,3,0,1,-1,0,0,0,0,0,0,0,0
1069,3,0,-1,0,0,1,0,0,0,0,0,0
1069,3,0,-1,0,0,0,0,0,0,1,0,0
1069,3,0,-1,1,0,0,0,0,0,0,0,0
1069,4,0,0,0,0,0,0,-1,0,0,1,0
1069,4,0,0,0,0,0,0,1,0,0,-1,0
1069,4,0,0,0,0,1,0,-1,0,0,0,0
1069,4,0,0,0,0,-1,0,1,0,0,0,0
1069,4,0,0,0,0,1,0,0,0,0,-1,0
1069,4,0,0,0,0,-1,0,0,0,0,1,0
1069,4,0,0,0,1,0,0,-1,0,0,0,0
1069,4,0,0,0,1,0,0,0,0,0,-1,0
1069,4,0,0,0,1,-1,0,0,0,0,0,0
1069,4,1,0,0,-1,0,0,1,0,0,0,0
1069,4,0,0,0,-1,0,0,0,0,0,1,0
1069,4,0,0,0,-1,1,0,0,0,0,0,0
1069,5,0,0,0,0,0,0,0,-1,0,0,1
1069,5,0,0,0,0,0,0,0,1,0,0,-1
1069,5,0,0,0,0,0,0,1,-1,0,0,0
1069,5,0,0,0,0,0,0,-1,1,0,0,0
1069,5,0,0,0,0,0,0,1,0,0,0,-1
1069,5,0,0,0,0,0,0,-1,0,0,0,1
